visit_id,cookie_id,page_id,event_type,sequence_number,event_time
494fe7,b6e0ba,2,1,1,"2020-05-03 22:51:18"
1fe757,7710dc,2,1,1,"2020-04-23 17:33:46"
d9d297,7c91a0,2,1,1,"2020-03-24 17:20:13"
d9d297,7c91a0,2,4,2,"2020-03-24 17:20:48"
d9d297,7c91a0,2,5,3,"2020-03-24 17:21:21"
d9d297,7c91a0,3,1,4,"2020-03-24 17:21:22"
d9d297,7c91a0,3,2,5,"2020-03-24 17:21:28"
d9d297,7c91a0,5,1,6,"2020-03-24 17:22:08"
d9d297,7c91a0,7,1,7,"2020-03-24 17:22:10"
d9d297,7c91a0,7,2,8,"2020-03-24 17:22:15"
d9d297,7c91a0,8,1,9,"2020-03-24 17:23:05"
d9d297,7c91a0,8,2,10,"2020-03-24 17:23:56"
d9d297,7c91a0,10,1,11,"2020-03-24 17:24:19"
d9d297,7c91a0,10,2,12,"2020-03-24 17:25:03"
d9d297,7c91a0,11,1,13,"2020-03-24 17:25:52"
d9d297,7c91a0,11,2,14,"2020-03-24 17:26:15"
d9d297,7c91a0,12,1,15,"2020-03-24 17:27:10"
d9d297,7c91a0,13,3,16,"2020-03-24 17:27:37"
7faa24,916c47,2,1,1,"2020-02-08 11:13:52"
fd1ad5,6db4d5,2,1,1,"2020-04-21 08:37:52"
3b2e4c,72b2a9,2,1,1,"2020-03-26 00:08:38"
3b2e4c,72b2a9,2,4,2,"2020-03-26 00:08:40"
3b2e4c,72b2a9,2,5,3,"2020-03-26 00:09:04"
3b2e4c,72b2a9,3,1,4,"2020-03-26 00:09:19"
3b2e4c,72b2a9,3,2,5,"2020-03-26 00:09:47"
3b2e4c,72b2a9,4,1,6,"2020-03-26 00:10:14"
3b2e4c,72b2a9,4,2,7,"2020-03-26 00:10:47"
3b2e4c,72b2a9,5,1,8,"2020-03-26 00:11:41"
3b2e4c,72b2a9,5,2,9,"2020-03-26 00:12:23"
3b2e4c,72b2a9,6,1,10,"2020-03-26 00:13:01"
3b2e4c,72b2a9,6,2,11,"2020-03-26 00:13:27"
3b2e4c,72b2a9,7,1,12,"2020-03-26 00:14:08"
3b2e4c,72b2a9,8,1,13,"2020-03-26 00:14:15"
3b2e4c,72b2a9,8,2,14,"2020-03-26 00:14:33"
3b2e4c,72b2a9,9,1,15,"2020-03-26 00:15:20"
3b2e4c,72b2a9,9,2,16,"2020-03-26 00:15:25"
3b2e4c,72b2a9,10,1,17,"2020-03-26 00:15:33"
3b2e4c,72b2a9,10,2,18,"2020-03-26 00:15:43"
3b2e4c,72b2a9,11,1,19,"2020-03-26 00:16:24"
3b2e4c,72b2a9,11,2,20,"2020-03-26 00:16:46"
3b2e4c,72b2a9,12,1,21,"2020-03-26 00:17:27"
3b2e4c,72b2a9,13,3,22,"2020-03-26 00:17:43"
880114,cf0e6f,2,1,1,"2020-02-17 02:49:27"
880114,cf0e6f,2,4,2,"2020-02-17 02:50:18"
880114,cf0e6f,2,5,3,"2020-02-17 02:51:10"
880114,cf0e6f,3,1,4,"2020-02-17 02:51:16"
880114,cf0e6f,3,2,5,"2020-02-17 02:51:39"
880114,cf0e6f,4,1,6,"2020-02-17 02:52:15"
880114,cf0e6f,4,2,7,"2020-02-17 02:52:36"
880114,cf0e6f,6,1,8,"2020-02-17 02:53:35"
880114,cf0e6f,6,2,9,"2020-02-17 02:54:15"
880114,cf0e6f,8,1,10,"2020-02-17 02:54:58"
880114,cf0e6f,9,1,11,"2020-02-17 02:54:59"
880114,cf0e6f,12,1,12,"2020-02-17 02:55:57"
158465,e2ee43,2,1,1,"2020-03-02 21:27:03"
158465,e2ee43,2,4,2,"2020-03-02 21:27:16"
158465,e2ee43,2,5,3,"2020-03-02 21:28:07"
158465,e2ee43,3,1,4,"2020-03-02 21:28:50"
158465,e2ee43,3,2,5,"2020-03-02 21:29:25"
158465,e2ee43,4,1,6,"2020-03-02 21:29:35"
158465,e2ee43,4,2,7,"2020-03-02 21:30:04"
158465,e2ee43,5,1,8,"2020-03-02 21:30:21"
158465,e2ee43,5,2,9,"2020-03-02 21:30:37"
158465,e2ee43,6,1,10,"2020-03-02 21:31:25"
158465,e2ee43,6,2,11,"2020-03-02 21:32:06"
158465,e2ee43,7,1,12,"2020-03-02 21:32:59"
158465,e2ee43,7,2,13,"2020-03-02 21:33:18"
158465,e2ee43,8,1,14,"2020-03-02 21:33:38"
158465,e2ee43,9,1,15,"2020-03-02 21:34:10"
158465,e2ee43,9,2,16,"2020-03-02 21:34:39"
158465,e2ee43,10,1,17,"2020-03-02 21:35:28"
158465,e2ee43,10,2,18,"2020-03-02 21:36:25"
158465,e2ee43,11,1,19,"2020-03-02 21:36:29"
158465,e2ee43,11,2,20,"2020-03-02 21:37:02"
158465,e2ee43,12,1,21,"2020-03-02 21:37:54"
158465,e2ee43,13,3,22,"2020-03-02 21:38:13"
667f74,edc731,2,1,1,"2020-03-20 15:26:52"
469c5c,eb9e2a,2,1,1,"2020-03-27 22:11:52"
469c5c,eb9e2a,2,4,2,"2020-03-27 22:12:17"
469c5c,eb9e2a,2,5,3,"2020-03-27 22:12:45"
469c5c,eb9e2a,3,1,4,"2020-03-27 22:13:21"
469c5c,eb9e2a,3,2,5,"2020-03-27 22:13:45"
469c5c,eb9e2a,4,1,6,"2020-03-27 22:14:25"
469c5c,eb9e2a,4,2,7,"2020-03-27 22:15:23"
469c5c,eb9e2a,5,1,8,"2020-03-27 22:16:12"
469c5c,eb9e2a,5,2,9,"2020-03-27 22:16:42"
469c5c,eb9e2a,7,1,10,"2020-03-27 22:16:50"
469c5c,eb9e2a,8,1,11,"2020-03-27 22:17:14"
469c5c,eb9e2a,8,2,12,"2020-03-27 22:17:55"
469c5c,eb9e2a,9,1,13,"2020-03-27 22:18:54"
469c5c,eb9e2a,9,2,14,"2020-03-27 22:19:30"
469c5c,eb9e2a,10,1,15,"2020-03-27 22:19:47"
469c5c,eb9e2a,10,2,16,"2020-03-27 22:20:36"
469c5c,eb9e2a,11,1,17,"2020-03-27 22:21:05"
469c5c,eb9e2a,11,2,18,"2020-03-27 22:21:16"
469c5c,eb9e2a,12,1,19,"2020-03-27 22:21:23"
469c5c,eb9e2a,13,3,20,"2020-03-27 22:22:11"
651e84,f99055,2,1,1,"2020-04-03 23:53:05"
651e84,f99055,2,4,2,"2020-04-03 23:53:58"
651e84,f99055,4,1,3,"2020-04-03 23:54:51"
651e84,f99055,7,1,4,"2020-04-03 23:55:51"
651e84,f99055,7,2,5,"2020-04-03 23:56:24"
651e84,f99055,11,1,6,"2020-04-03 23:57:12"
29d468,659633,2,1,1,"2020-04-26 04:58:17"
c0b979,638bde,2,1,1,"2020-04-28 14:38:43"
5305f1,c22f50,2,1,1,"2020-02-01 23:48:57"
ea2364,c0156f,2,1,1,"2020-04-10 05:21:44"
0b78cc,3dcc14,2,1,1,"2020-05-07 08:55:22"
a3e566,128e68,2,1,1,"2020-01-10 18:01:27"
d50463,bbb0d5,2,1,1,"2020-03-08 22:31:36"
d50463,bbb0d5,2,4,2,"2020-03-08 22:31:41"
d50463,bbb0d5,2,5,3,"2020-03-08 22:32:00"
d50463,bbb0d5,3,1,4,"2020-03-08 22:32:38"
d50463,bbb0d5,4,1,5,"2020-03-08 22:32:38"
d50463,bbb0d5,4,2,6,"2020-03-08 22:32:54"
d50463,bbb0d5,5,1,7,"2020-03-08 22:33:29"
d50463,bbb0d5,5,2,8,"2020-03-08 22:34:17"
d50463,bbb0d5,6,1,9,"2020-03-08 22:34:31"
d50463,bbb0d5,6,2,10,"2020-03-08 22:35:13"
d50463,bbb0d5,7,1,11,"2020-03-08 22:35:52"
d50463,bbb0d5,9,1,12,"2020-03-08 22:36:34"
d50463,bbb0d5,9,2,13,"2020-03-08 22:37:19"
d50463,bbb0d5,10,1,14,"2020-03-08 22:37:22"
d50463,bbb0d5,10,2,15,"2020-03-08 22:37:30"
d50463,bbb0d5,11,1,16,"2020-03-08 22:37:38"
d50463,bbb0d5,11,2,17,"2020-03-08 22:38:00"
d50463,bbb0d5,12,1,18,"2020-03-08 22:38:02"
d50463,bbb0d5,13,3,19,"2020-03-08 22:38:26"
eba1cf,e30293,2,1,1,"2020-03-23 04:46:34"
51c17c,6fd08e,2,1,1,"2020-02-13 06:08:49"
6d6c66,7501b6,2,1,1,"2020-02-29 22:13:12"
47b153,7fb802,2,1,1,"2020-04-17 05:02:46"
3d3e44,604874,2,1,1,"2020-03-29 15:59:42"
3d3e44,604874,2,4,2,"2020-03-29 16:00:11"
3d3e44,604874,2,5,3,"2020-03-29 16:00:57"
3d3e44,604874,4,1,4,"2020-03-29 16:01:19"
3d3e44,604874,4,2,5,"2020-03-29 16:01:56"
3d3e44,604874,5,1,6,"2020-03-29 16:02:13"
3d3e44,604874,5,2,7,"2020-03-29 16:03:10"
3d3e44,604874,6,1,8,"2020-03-29 16:03:53"
3d3e44,604874,6,2,9,"2020-03-29 16:04:30"
3d3e44,604874,7,1,10,"2020-03-29 16:04:37"
3d3e44,604874,7,2,11,"2020-03-29 16:05:34"
3d3e44,604874,8,1,12,"2020-03-29 16:06:22"
3d3e44,604874,8,2,13,"2020-03-29 16:06:39"
3d3e44,604874,11,1,14,"2020-03-29 16:07:16"
3d3e44,604874,11,2,15,"2020-03-29 16:08:04"
3d3e44,604874,12,1,16,"2020-03-29 16:08:42"
3d3e44,604874,13,3,17,"2020-03-29 16:09:41"
0ceac5,28ff2a,2,1,1,"2020-03-11 08:51:06"
0ceac5,28ff2a,2,4,2,"2020-03-11 08:51:11"
0ceac5,28ff2a,2,5,3,"2020-03-11 08:51:25"
0ceac5,28ff2a,3,1,4,"2020-03-11 08:51:38"
0ceac5,28ff2a,3,2,5,"2020-03-11 08:51:55"
0ceac5,28ff2a,4,1,6,"2020-03-11 08:52:11"
0ceac5,28ff2a,4,2,7,"2020-03-11 08:53:01"
0ceac5,28ff2a,7,1,8,"2020-03-11 08:53:06"
0ceac5,28ff2a,7,2,9,"2020-03-11 08:53:34"
0ceac5,28ff2a,8,1,10,"2020-03-11 08:54:27"
0ceac5,28ff2a,8,2,11,"2020-03-11 08:55:18"
0ceac5,28ff2a,9,1,12,"2020-03-11 08:56:11"
0ceac5,28ff2a,9,2,13,"2020-03-11 08:57:11"
0ceac5,28ff2a,10,1,14,"2020-03-11 08:57:57"
0ceac5,28ff2a,10,2,15,"2020-03-11 08:58:21"
0ceac5,28ff2a,11,1,16,"2020-03-11 08:58:32"
0ceac5,28ff2a,11,2,17,"2020-03-11 08:58:54"
0ceac5,28ff2a,12,1,18,"2020-03-11 08:58:59"
0ceac5,28ff2a,13,3,19,"2020-03-11 08:59:47"
bc2eda,288386,2,1,1,"2020-03-12 18:16:10"
a10c2c,81e6ff,2,1,1,"2020-02-22 13:32:39"
a10c2c,81e6ff,2,4,2,"2020-02-22 13:32:56"
a10c2c,81e6ff,2,5,3,"2020-02-22 13:33:34"
a10c2c,81e6ff,3,1,4,"2020-02-22 13:34:01"
a10c2c,81e6ff,3,2,5,"2020-02-22 13:34:02"
a10c2c,81e6ff,4,1,6,"2020-02-22 13:34:29"
a10c2c,81e6ff,6,1,7,"2020-02-22 13:34:40"
a10c2c,81e6ff,6,2,8,"2020-02-22 13:35:31"
a10c2c,81e6ff,7,1,9,"2020-02-22 13:36:11"
a10c2c,81e6ff,7,2,10,"2020-02-22 13:36:16"
a10c2c,81e6ff,9,1,11,"2020-02-22 13:37:11"
a10c2c,81e6ff,9,2,12,"2020-02-22 13:37:20"
a10c2c,81e6ff,10,1,13,"2020-02-22 13:37:24"
a10c2c,81e6ff,10,2,14,"2020-02-22 13:37:39"
a10c2c,81e6ff,11,1,15,"2020-02-22 13:38:11"
a10c2c,81e6ff,11,2,16,"2020-02-22 13:38:55"
a10c2c,81e6ff,12,1,17,"2020-02-22 13:39:39"
a10c2c,81e6ff,13,3,18,"2020-02-22 13:40:13"
e351da,6208a6,2,1,1,"2020-02-29 09:36:50"
5445dc,0a0d20,2,1,1,"2020-03-22 13:29:53"
5445dc,0a0d20,2,4,2,"2020-03-22 13:30:42"
5445dc,0a0d20,2,5,3,"2020-03-22 13:31:12"
5445dc,0a0d20,3,1,4,"2020-03-22 13:31:14"
5445dc,0a0d20,3,2,5,"2020-03-22 13:31:14"
5445dc,0a0d20,4,1,6,"2020-03-22 13:31:59"
5445dc,0a0d20,4,2,7,"2020-03-22 13:32:50"
5445dc,0a0d20,5,1,8,"2020-03-22 13:33:43"
5445dc,0a0d20,5,2,9,"2020-03-22 13:34:14"
5445dc,0a0d20,6,1,10,"2020-03-22 13:34:51"
5445dc,0a0d20,6,2,11,"2020-03-22 13:35:00"
5445dc,0a0d20,7,1,12,"2020-03-22 13:35:02"
5445dc,0a0d20,7,2,13,"2020-03-22 13:35:10"
5445dc,0a0d20,8,1,14,"2020-03-22 13:35:17"
5445dc,0a0d20,8,2,15,"2020-03-22 13:35:55"
5445dc,0a0d20,11,1,16,"2020-03-22 13:36:23"
5445dc,0a0d20,11,2,17,"2020-03-22 13:36:54"
5445dc,0a0d20,12,1,18,"2020-03-22 13:37:21"
5445dc,0a0d20,13,3,19,"2020-03-22 13:37:24"
4fa4fd,07df0a,2,1,1,"2020-04-16 02:19:03"
576923,48c3fb,2,1,1,"2020-02-26 22:48:41"
1dc8e4,6ddca4,2,1,1,"2020-02-21 15:55:35"
46a1ed,1c0d4d,2,1,1,"2020-03-03 10:15:41"
46a1ed,1c0d4d,2,4,2,"2020-03-03 10:15:42"
46a1ed,1c0d4d,3,1,3,"2020-03-03 10:16:04"
46a1ed,1c0d4d,5,1,4,"2020-03-03 10:16:06"
46a1ed,1c0d4d,8,1,5,"2020-03-03 10:16:47"
46a1ed,1c0d4d,8,2,6,"2020-03-03 10:17:39"
46a1ed,1c0d4d,9,1,7,"2020-03-03 10:18:14"
46a1ed,1c0d4d,9,2,8,"2020-03-03 10:18:50"
46a1ed,1c0d4d,11,1,9,"2020-03-03 10:19:43"
46a1ed,1c0d4d,12,1,10,"2020-03-03 10:19:47"
887337,54b87d,2,1,1,"2020-03-26 20:54:33"
2a38ad,f701c9,2,1,1,"2020-03-22 06:43:20"
2a38ad,f701c9,2,4,2,"2020-03-22 06:43:45"
2a38ad,f701c9,2,5,3,"2020-03-22 06:43:47"
2a38ad,f701c9,3,1,4,"2020-03-22 06:44:09"
2a38ad,f701c9,3,2,5,"2020-03-22 06:44:50"
2a38ad,f701c9,4,1,6,"2020-03-22 06:45:05"
2a38ad,f701c9,4,2,7,"2020-03-22 06:45:29"
2a38ad,f701c9,5,1,8,"2020-03-22 06:45:49"
2a38ad,f701c9,6,1,9,"2020-03-22 06:46:33"
2a38ad,f701c9,6,2,10,"2020-03-22 06:47:13"
2a38ad,f701c9,7,1,11,"2020-03-22 06:47:47"
2a38ad,f701c9,8,1,12,"2020-03-22 06:48:13"
2a38ad,f701c9,8,2,13,"2020-03-22 06:49:13"
2a38ad,f701c9,9,1,14,"2020-03-22 06:49:59"
2a38ad,f701c9,9,2,15,"2020-03-22 06:50:40"
2a38ad,f701c9,10,1,16,"2020-03-22 06:50:55"
2a38ad,f701c9,10,2,17,"2020-03-22 06:51:08"
2a38ad,f701c9,11,1,18,"2020-03-22 06:51:54"
2a38ad,f701c9,11,2,19,"2020-03-22 06:52:01"
2a38ad,f701c9,12,1,20,"2020-03-22 06:52:41"
842e37,427eb3,2,1,1,"2020-03-29 07:25:13"
e504d2,ed485a,2,1,1,"2020-03-19 10:43:28"
e504d2,ed485a,2,4,2,"2020-03-19 10:44:07"
e504d2,ed485a,2,5,3,"2020-03-19 10:44:18"
e504d2,ed485a,3,1,4,"2020-03-19 10:44:52"
e504d2,ed485a,3,2,5,"2020-03-19 10:44:54"
e504d2,ed485a,5,1,6,"2020-03-19 10:45:00"
e504d2,ed485a,5,2,7,"2020-03-19 10:45:15"
e504d2,ed485a,7,1,8,"2020-03-19 10:45:58"
e504d2,ed485a,7,2,9,"2020-03-19 10:46:33"
e504d2,ed485a,9,1,10,"2020-03-19 10:46:48"
e504d2,ed485a,9,2,11,"2020-03-19 10:47:10"
e504d2,ed485a,10,1,12,"2020-03-19 10:48:01"
e504d2,ed485a,10,2,13,"2020-03-19 10:48:11"
e504d2,ed485a,11,1,14,"2020-03-19 10:48:39"
e504d2,ed485a,11,2,15,"2020-03-19 10:49:00"
e504d2,ed485a,12,1,16,"2020-03-19 10:49:43"
e504d2,ed485a,13,3,17,"2020-03-19 10:49:51"
29f425,cd8f17,2,1,1,"2020-02-28 03:08:58"
29f425,cd8f17,2,4,2,"2020-02-28 03:09:42"
29f425,cd8f17,3,1,3,"2020-02-28 03:09:42"
29f425,cd8f17,3,2,4,"2020-02-28 03:09:45"
29f425,cd8f17,4,1,5,"2020-02-28 03:10:18"
29f425,cd8f17,4,2,6,"2020-02-28 03:10:52"
29f425,cd8f17,5,1,7,"2020-02-28 03:11:14"
29f425,cd8f17,6,1,8,"2020-02-28 03:11:17"
29f425,cd8f17,7,1,9,"2020-02-28 03:11:31"
29f425,cd8f17,7,2,10,"2020-02-28 03:12:08"
29f425,cd8f17,8,1,11,"2020-02-28 03:13:04"
29f425,cd8f17,8,2,12,"2020-02-28 03:13:23"
29f425,cd8f17,12,1,13,"2020-02-28 03:13:54"
8f979e,19c358,2,1,1,"2020-03-05 21:27:33"
8e81fa,e3ab4c,2,1,1,"2020-01-22 19:02:21"
8e81fa,e3ab4c,2,4,2,"2020-01-22 19:03:07"
8e81fa,e3ab4c,2,5,3,"2020-01-22 19:03:33"
8e81fa,e3ab4c,3,1,4,"2020-01-22 19:03:41"
8e81fa,e3ab4c,3,2,5,"2020-01-22 19:04:26"
8e81fa,e3ab4c,4,1,6,"2020-01-22 19:05:19"
8e81fa,e3ab4c,4,2,7,"2020-01-22 19:05:47"
8e81fa,e3ab4c,5,1,8,"2020-01-22 19:06:31"
8e81fa,e3ab4c,5,2,9,"2020-01-22 19:06:38"
8e81fa,e3ab4c,6,1,10,"2020-01-22 19:07:17"
8e81fa,e3ab4c,8,1,11,"2020-01-22 19:07:48"
8e81fa,e3ab4c,10,1,12,"2020-01-22 19:08:24"
8e81fa,e3ab4c,10,2,13,"2020-01-22 19:08:38"
8e81fa,e3ab4c,11,1,14,"2020-01-22 19:09:11"
8e81fa,e3ab4c,12,1,15,"2020-01-22 19:09:55"
8e81fa,e3ab4c,13,3,16,"2020-01-22 19:10:55"
78d505,23ffc1,2,1,1,"2020-02-14 10:48:23"
78d505,23ffc1,2,4,2,"2020-02-14 10:49:10"
78d505,23ffc1,2,5,3,"2020-02-14 10:49:30"
78d505,23ffc1,4,1,4,"2020-02-14 10:50:27"
78d505,23ffc1,4,2,5,"2020-02-14 10:51:21"
78d505,23ffc1,5,1,6,"2020-02-14 10:51:51"
78d505,23ffc1,5,2,7,"2020-02-14 10:52:02"
78d505,23ffc1,6,1,8,"2020-02-14 10:52:09"
78d505,23ffc1,6,2,9,"2020-02-14 10:52:54"
78d505,23ffc1,7,1,10,"2020-02-14 10:53:34"
78d505,23ffc1,7,2,11,"2020-02-14 10:54:03"
78d505,23ffc1,8,1,12,"2020-02-14 10:55:00"
78d505,23ffc1,9,1,13,"2020-02-14 10:55:41"
78d505,23ffc1,9,2,14,"2020-02-14 10:55:55"
78d505,23ffc1,10,1,15,"2020-02-14 10:56:30"
78d505,23ffc1,10,2,16,"2020-02-14 10:57:24"
78d505,23ffc1,11,1,17,"2020-02-14 10:58:17"
78d505,23ffc1,12,1,18,"2020-02-14 10:58:30"
78d505,23ffc1,13,3,19,"2020-02-14 10:59:01"
4cdfb7,f1ab70,2,1,1,"2020-02-28 00:31:15"
1ba706,9267e4,2,1,1,"2020-03-17 01:59:49"
b1a4f9,0cf906,2,1,1,"2020-02-26 09:15:58"
17cfff,b0c26c,2,1,1,"2020-02-04 16:01:04"
a70984,33d283,2,1,1,"2020-02-07 04:38:21"
3cc50e,02a520,2,1,1,"2020-03-17 19:17:20"
924e84,7de6a5,2,1,1,"2020-05-08 11:25:40"
924e84,7de6a5,2,4,2,"2020-05-08 11:26:21"
924e84,7de6a5,2,5,3,"2020-05-08 11:26:46"
924e84,7de6a5,3,1,4,"2020-05-08 11:27:37"
924e84,7de6a5,3,2,5,"2020-05-08 11:27:52"
924e84,7de6a5,4,1,6,"2020-05-08 11:28:50"
924e84,7de6a5,5,1,7,"2020-05-08 11:29:46"
924e84,7de6a5,5,2,8,"2020-05-08 11:30:33"
924e84,7de6a5,6,1,9,"2020-05-08 11:31:27"
924e84,7de6a5,6,2,10,"2020-05-08 11:32:18"
924e84,7de6a5,7,1,11,"2020-05-08 11:32:33"
924e84,7de6a5,7,2,12,"2020-05-08 11:32:35"
924e84,7de6a5,8,1,13,"2020-05-08 11:33:07"
924e84,7de6a5,8,2,14,"2020-05-08 11:33:10"
924e84,7de6a5,9,1,15,"2020-05-08 11:33:18"
924e84,7de6a5,9,2,16,"2020-05-08 11:33:33"
924e84,7de6a5,10,1,17,"2020-05-08 11:33:38"
924e84,7de6a5,10,2,18,"2020-05-08 11:33:48"
924e84,7de6a5,12,1,19,"2020-05-08 11:34:33"
924e84,7de6a5,13,3,20,"2020-05-08 11:34:37"
ff8015,de4b1d,2,1,1,"2020-03-11 17:07:58"
da40c2,f3cbc4,2,1,1,"2020-02-17 21:09:34"
2e2ff3,eca7a0,2,1,1,"2020-03-09 05:51:20"
2e2ff3,eca7a0,2,4,2,"2020-03-09 05:51:37"
2e2ff3,eca7a0,2,5,3,"2020-03-09 05:52:26"
2e2ff3,eca7a0,3,1,4,"2020-03-09 05:52:59"
2e2ff3,eca7a0,3,2,5,"2020-03-09 05:53:49"
2e2ff3,eca7a0,5,1,6,"2020-03-09 05:54:10"
2e2ff3,eca7a0,5,2,7,"2020-03-09 05:54:23"
2e2ff3,eca7a0,6,1,8,"2020-03-09 05:55:14"
2e2ff3,eca7a0,6,2,9,"2020-03-09 05:55:58"
2e2ff3,eca7a0,7,1,10,"2020-03-09 05:56:27"
2e2ff3,eca7a0,7,2,11,"2020-03-09 05:57:17"
2e2ff3,eca7a0,8,1,12,"2020-03-09 05:57:44"
2e2ff3,eca7a0,8,2,13,"2020-03-09 05:58:36"
2e2ff3,eca7a0,9,1,14,"2020-03-09 05:59:30"
2e2ff3,eca7a0,9,2,15,"2020-03-09 06:00:00"
2e2ff3,eca7a0,11,1,16,"2020-03-09 06:00:17"
2e2ff3,eca7a0,11,2,17,"2020-03-09 06:00:41"
2e2ff3,eca7a0,12,1,18,"2020-03-09 06:01:14"
2e2ff3,eca7a0,13,3,19,"2020-03-09 06:02:13"
938dcf,2905d8,2,1,1,"2020-04-24 19:48:58"
ad8ce5,c43313,2,1,1,"2020-03-31 10:55:38"
ad8ce5,c43313,2,4,2,"2020-03-31 10:56:21"
ad8ce5,c43313,2,5,3,"2020-03-31 10:56:29"
ad8ce5,c43313,3,1,4,"2020-03-31 10:56:51"
ad8ce5,c43313,3,2,5,"2020-03-31 10:57:33"
ad8ce5,c43313,4,1,6,"2020-03-31 10:58:14"
ad8ce5,c43313,4,2,7,"2020-03-31 10:58:41"
ad8ce5,c43313,6,1,8,"2020-03-31 10:59:05"
ad8ce5,c43313,6,2,9,"2020-03-31 10:59:53"
ad8ce5,c43313,7,1,10,"2020-03-31 11:00:04"
ad8ce5,c43313,7,2,11,"2020-03-31 11:00:58"
ad8ce5,c43313,8,1,12,"2020-03-31 11:01:31"
ad8ce5,c43313,9,1,13,"2020-03-31 11:02:19"
ad8ce5,c43313,9,2,14,"2020-03-31 11:02:39"
ad8ce5,c43313,11,1,15,"2020-03-31 11:02:53"
ad8ce5,c43313,12,1,16,"2020-03-31 11:03:18"
ad8ce5,c43313,13,3,17,"2020-03-31 11:03:31"
edfb28,d800b0,2,1,1,"2020-03-19 22:11:15"
06cee8,e38549,2,1,1,"2020-03-21 00:13:23"
89fb21,6f6383,2,1,1,"2020-03-25 06:19:40"
89fb21,6f6383,2,4,2,"2020-03-25 06:20:00"
89fb21,6f6383,2,5,3,"2020-03-25 06:20:02"
89fb21,6f6383,4,1,4,"2020-03-25 06:20:45"
89fb21,6f6383,4,2,5,"2020-03-25 06:21:41"
89fb21,6f6383,5,1,6,"2020-03-25 06:22:25"
89fb21,6f6383,7,1,7,"2020-03-25 06:22:37"
89fb21,6f6383,7,2,8,"2020-03-25 06:23:06"
89fb21,6f6383,8,1,9,"2020-03-25 06:23:34"
89fb21,6f6383,9,1,10,"2020-03-25 06:24:18"
89fb21,6f6383,9,2,11,"2020-03-25 06:25:07"
89fb21,6f6383,10,1,12,"2020-03-25 06:25:40"
89fb21,6f6383,10,2,13,"2020-03-25 06:26:09"
89fb21,6f6383,11,1,14,"2020-03-25 06:26:27"
89fb21,6f6383,12,1,15,"2020-03-25 06:27:12"
89fb21,6f6383,13,3,16,"2020-03-25 06:27:39"
f089ac,fc9433,2,1,1,"2020-03-03 21:37:04"
f089ac,fc9433,2,4,2,"2020-03-03 21:37:15"
f089ac,fc9433,2,5,3,"2020-03-03 21:37:31"
f089ac,fc9433,3,1,4,"2020-03-03 21:38:28"
f089ac,fc9433,3,2,5,"2020-03-03 21:38:53"
f089ac,fc9433,4,1,6,"2020-03-03 21:39:18"
f089ac,fc9433,4,2,7,"2020-03-03 21:39:35"
f089ac,fc9433,5,1,8,"2020-03-03 21:40:27"
f089ac,fc9433,6,1,9,"2020-03-03 21:41:23"
f089ac,fc9433,6,2,10,"2020-03-03 21:42:03"
f089ac,fc9433,7,1,11,"2020-03-03 21:42:04"
f089ac,fc9433,7,2,12,"2020-03-03 21:43:00"
f089ac,fc9433,8,1,13,"2020-03-03 21:43:07"
f089ac,fc9433,8,2,14,"2020-03-03 21:43:36"
f089ac,fc9433,9,1,15,"2020-03-03 21:44:13"
f089ac,fc9433,9,2,16,"2020-03-03 21:44:48"
f089ac,fc9433,10,1,17,"2020-03-03 21:45:09"
f089ac,fc9433,10,2,18,"2020-03-03 21:45:58"
f089ac,fc9433,11,1,19,"2020-03-03 21:46:17"
f089ac,fc9433,11,2,20,"2020-03-03 21:46:21"
f089ac,fc9433,12,1,21,"2020-03-03 21:46:34"
f089ac,fc9433,13,3,22,"2020-03-03 21:47:20"
755929,3759ff,2,1,1,"2020-03-30 18:59:59"
fc0bb3,958364,2,1,1,"2020-03-15 13:34:38"
fc0bb3,958364,2,4,2,"2020-03-15 13:35:26"
fc0bb3,958364,2,5,3,"2020-03-15 13:35:33"
fc0bb3,958364,5,1,4,"2020-03-15 13:36:12"
fc0bb3,958364,5,2,5,"2020-03-15 13:36:32"
fc0bb3,958364,6,1,6,"2020-03-15 13:37:27"
fc0bb3,958364,6,2,7,"2020-03-15 13:37:39"
fc0bb3,958364,7,1,8,"2020-03-15 13:38:23"
fc0bb3,958364,7,2,9,"2020-03-15 13:38:31"
fc0bb3,958364,8,1,10,"2020-03-15 13:39:02"
fc0bb3,958364,8,2,11,"2020-03-15 13:39:15"
fc0bb3,958364,9,1,12,"2020-03-15 13:39:18"
fc0bb3,958364,9,2,13,"2020-03-15 13:40:14"
fc0bb3,958364,10,1,14,"2020-03-15 13:40:35"
fc0bb3,958364,11,1,15,"2020-03-15 13:40:39"
fc0bb3,958364,11,2,16,"2020-03-15 13:41:19"
fc0bb3,958364,12,1,17,"2020-03-15 13:41:47"
fc0bb3,958364,13,3,18,"2020-03-15 13:42:07"
3b9eec,1946d7,2,1,1,"2020-04-03 01:56:34"
3b9eec,1946d7,2,4,2,"2020-04-03 01:56:51"
3b9eec,1946d7,2,5,3,"2020-04-03 01:57:25"
3b9eec,1946d7,3,1,4,"2020-04-03 01:58:21"
3b9eec,1946d7,3,2,5,"2020-04-03 01:58:38"
3b9eec,1946d7,4,1,6,"2020-04-03 01:59:35"
